"id";"ultmod";"uwprom";"uwedit";"uwexpo";"uwpupr";"uwgoogle";"uwvideo";"uwemail";"uwdestaca";"uweslogan";"uwofdir";"uwofcp";"uwofpob";"uwofpro";"uwoftel";"uwoffax";"uwofdaa";"uwexop";"uwfeop";"uwfemw";"uwfemn";"usalta";"fecalta";"horalta";"pgmorigen";"auxorigen";"usmodif";"fecmodif";"hormodif";"uwport";"uwfepu";"uwfedes";"uwmodelo";"uwuhpadre"
"132";"2023-12-12 02:35:56";"307";"VI-910-506-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:36";"N";"1900-01-01";"1900-01-01";"N";""
"133";"2023-12-12 02:35:56";"307";"VI-910-507-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:42";"N";"1900-01-01";"1900-01-01";"N";""
"134";"2023-12-12 02:35:56";"307";"VI-910-508-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:32";"N";"1900-01-01";"1900-01-01";"N";""
"135";"2023-12-12 02:35:56";"307";"VI-910-509-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:28";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:35";"N";"1900-01-01";"1900-01-01";"N";""
"136";"2023-12-12 02:35:56";"307";"VI-910-510-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:29";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:35";"N";"1900-01-01";"1900-01-01";"N";""
"137";"2023-12-12 02:35:56";"307";"VI-910-511-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"19:16:29";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:35";"N";"1900-01-01";"1900-01-01";"N";""
"138";"2023-12-12 02:35:56";"697";"VI-920-003-003-00A";"N";"S";"41.6189624,-4.7997901";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"09:03:58";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"09:04:07";"N";"1900-01-01";"1900-01-01";"N";""
"139";"2023-12-12 02:35:56";"696";"VI-908-007-0BJ-00B";"N";"S";"37.38413,-6.02828";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-25";"09:31:16";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"10:33:16";"N";"1900-01-01";"1900-01-01";"N";""
"140";"2023-12-12 02:35:56";"696";"VI-908-015-003-00A";"N";"S";"37.38413,-6.02828";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-25";"09:31:16";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"10:34:10";"N";"1900-01-01";"1900-01-01";"N";""
"141";"2023-12-12 02:35:56";"696";"VI-908-017-001-00B";"N";"S";"37.38413,-6.02828";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-25";"09:31:17";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"10:33:45";"N";"1900-01-01";"1900-01-01";"N";""
"142";"2023-12-12 02:35:56";"696";"VI-908-024-001-00E";"N";"S";"37.38413,-6.02828";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:31:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:05";"N";"1900-01-01";"1900-01-01";"N";""
"143";"2023-12-12 02:35:56";"696";"VI-908-034-0BJ-00D";"N";"S";"37.38413,-6.02828";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:31:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:05";"N";"1900-01-01";"1900-01-01";"N";""
"144";"2023-12-12 02:35:56";"153";"VI-739-029-004-00C";"N";"S";"37.27781,-6.9335835";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-30";"2019-04-30";"PRINEX";"2016-04-25";"09:31:20";"EEIM41";"BDHG01";"IRUIZ";"2019-04-30";"09:36:24";"N";"1900-01-01";"1900-01-01";"N";""
"145";"2023-12-12 02:35:56";"154";"VI-740-001-002-00C";"N";"S";"37.279397,-6.933006";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"09:31:23";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"09:31:33";"N";"1900-01-01";"1900-01-01";"N";""
"146";"2023-12-12 02:35:56";"680";"VI-901-029-005-00B";"N";"S";"36.778482, -2.821714";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"09:31:27";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:11";"N";"1900-01-01";"1900-01-01";"N";""
"147";"2023-12-12 02:35:56";"634";"VI-909-001-003-019";"N";"S";"39.666695, -0.226075";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"09:31:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"11:03:22";"N";"1900-01-01";"1900-01-01";"N";""
"148";"2023-12-12 02:35:56";"634";"VI-909-002-004-026";"N";"S";"39.666695, -0.226075";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"09:31:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"11:03:22";"N";"1900-01-01";"1900-01-01";"N";""
"149";"2023-12-12 02:35:56";"634";"VI-909-003-004-027";"N";"S";"39.666695, -0.226075";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"09:31:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"11:03:22";"N";"1900-01-01";"1900-01-01";"N";""
"150";"2023-12-12 02:35:56";"634";"VI-909-004-005-033";"N";"S";"39.666695, -0.226075";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"09:31:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"11:03:23";"N";"1900-01-01";"1900-01-01";"N";""
"151";"2023-12-12 02:35:56";"634";"VI-909-005-004-030";"N";"S";"39.666695, -0.226075";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"09:31:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"11:03:23";"N";"1900-01-01";"1900-01-01";"N";""
"152";"2023-12-12 02:35:56";"689";"GA-921-004-000-006";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:31";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:11";"N";"1900-01-01";"1900-01-01";"N";""
"153";"2023-12-12 02:35:56";"689";"GA-921-005-000-007";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:32";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:11";"N";"1900-01-01";"1900-01-01";"N";""
"154";"2023-12-12 02:35:56";"689";"GA-921-014-000-016";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:32";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:11";"N";"1900-01-01";"1900-01-01";"N";""
"155";"2023-12-12 02:35:56";"689";"GA-921-015-000-017";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:32";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:12";"N";"1900-01-01";"1900-01-01";"N";""
"156";"2023-12-12 02:35:56";"689";"GA-921-017-000-019";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:33";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:12";"N";"1900-01-01";"1900-01-01";"N";""
"157";"2023-12-12 02:35:56";"689";"GA-921-027-000-029";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:33";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:12";"N";"1900-01-01";"1900-01-01";"N";""
"158";"2023-12-12 02:35:56";"689";"GA-921-028-000-030";"N";"S";"38.426598, -0.390544";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-23";"2019-04-23";"PRINEX";"2016-04-25";"09:31:33";"EEIM41";"EEIM41";"IRUIZ";"2019-04-23";"18:56:12";"N";"1900-01-01";"1900-01-01";"N";""
